1000.4,89.25,7.933333333333334
1000.5,84.875,4.1000000000000005
1000.6,80.28571428571429,9.514285714285714
1000.7,84.0,4.714285714285714
1000.8,92.75,1.7
1000.9,79.72727272727273,2.5636363636363635
1001.0,86.38461538461539,5.153846153846152
1001.1,80.14285714285714,4.9
1001.2,87.33333333333333,4.986666666666666
1001.3,88.875,5.15
1001.4,85.9,6.790000000000001
1001.5,88.0,4.214285714285714
1001.6,89.0,9.035294117647059
1001.7,88.70588235294117,12.305882352941175
1001.8,84.92,3.0400000000000005
1001.9,83.96774193548387,4.612903225806452
1002.0,85.75,11.299999999999999
1002.1,83.66666666666667,4.893333333333333
1002.2,88.10526315789474,4.010526315789474
1002.3,84.66666666666667,4.48
1002.4,85.27777777777777,3.344444444444445
1002.5,87.83333333333333,6.433333333333334
1002.6,86.46428571428571,5.478571428571427
1002.7,88.84,10.432
1002.8,81.0,8.474999999999998
1002.9,82.0,6.0476190476190474
1003.0,89.76923076923077,6.723076923076925
1003.1,79.75,4.422222222222224
1003.2,86.0,12.766666666666667
1003.3,89.73684210526316,5.221052631578948
1003.4,74.14285714285714,3.6761904761904765
1003.5,80.11111111111111,4.814814814814815
1003.6,83.31428571428572,5.285714285714287
1003.7,79.70588235294117,4.247058823529412
1003.8,78.8,4.455999999999996
1003.9,81.55555555555556,5.222222222222222
1004.0,84.8076923076923,5.407692307692309
1004.1,87.15384615384616,7.803846153846152
1004.2,74.73913043478261,5.504347826086957
1004.3,77.25925925925925,1.8740740740740742
1004.4,86.58823529411765,5.211764705882354
1004.5,80.81481481481481,4.722222222222222
1004.6,79.2,3.9900000000000007
1004.7,80.3030303030303,6.51212121212121
1004.8,80.92307692307692,2.6538461538461533
1004.9,81.65384615384616,4.261538461538463
1005.0,82.93103448275862,2.848275862068965
1005.1,79.07692307692308,4.000000000000001
1005.2,84.875,3.2874999999999996
1005.3,79.17241379310344,3.5379310344827593
1005.4,87.42105263157895,4.484210526315789
1005.5,81.82608695652173,4.173913043478262
1005.6,78.02857142857142,3.28
1005.7,80.53658536585365,4.580487804878048
1005.8,83.89473684210526,2.7684210526315796
1005.9,83.56,3.2560000000000016
1006.0,83.6923076923077,6.723076923076921
1006.1,87.81818181818181,4.7
1006.2,83.83783783783784,2.897297297297298
1006.3,83.08333333333333,4.275000000000001
1006.4,77.53125,2.5375000000000005
1006.5,77.71052631578948,3.73157894736842
1006.6,82.12244897959184,3.60204081632653
1006.7,76.5,4.3133333333333335
1006.8,82.23529411764706,4.111764705882354
1006.9,72.77777777777777,5.25925925925926
1007.0,83.88,3.8079999999999994
1007.1,82.19444444444444,8.000000000000002
1007.2,83.20833333333333,6.325000000000002
1007.3,86.8125,4.0
1007.4,81.05882352941177,3.8647058823529403
1007.5,84.24137931034483,4.337931034482758
1007.6,85.28125,3.3812499999999996
1007.7,81.04444444444445,4.306666666666665
1007.8,82.34375,4.440625
1007.9,83.57142857142857,6.190476190476192
1008.0,78.53846153846153,4.117307692307692
1008.1,81.42424242424242,5.4484848484848465
1008.2,85.80645161290323,2.9741935483870963
1008.3,80.15789473684211,7.189473684210524
1008.4,81.02439024390245,3.285365853658537
1008.5,72.5111111111111,3.560000000000001
1008.6,80.6470588235294,5.698039215686275
1008.7,80.13207547169812,5.049056603773584
1008.8,78.0,4.179999999999999
1008.9,82.61904761904762,7.338095238095235
1009.0,77.17777777777778,5.631111111111112
1009.1,82.52380952380952,6.261904761904761
1009.2,77.39622641509433,4.075471698113207
1009.3,77.8780487804878,4.326829268292683
1009.4,80.56140350877193,3.936842105263157
1009.5,83.11666666666666,3.93
1009.6,80.67307692307692,5.426923076923078
1009.7,76.30263157894737,3.276315789473684
1009.8,74.01612903225806,3.4741935483870967
1009.9,78.88732394366197,3.06338028169014
1010.0,75.84615384615384,6.298461538461535
1010.1,80.38333333333334,6.1499999999999995
1010.2,78.66666666666667,6.376190476190474
1010.3,77.875,2.6194444444444445
1010.4,77.94736842105263,5.028070175438596
1010.5,80.6896551724138,3.4172413793103447
1010.6,79.78461538461538,1.947692307692309
1010.7,81.578125,4.246875
1010.8,78.48387096774194,4.554838709677417
1010.9,79.26086956521739,5.302173913043478
1011.0,79.3157894736842,5.860526315789474
1011.1,79.31481481481481,3.885185185185185
1011.2,77.12903225806451,4.8193548387096765
1011.3,83.01492537313433,4.414925373134328
1011.4,81.78823529411764,2.9764705882352938
1011.5,80.02816901408451,3.543661971830985
1011.6,82.05797101449275,5.353623188405796
1011.7,77.3625,4.502499999999999
1011.8,77.5673076923077,5.140384615384609
1011.9,83.8840579710145,4.902898550724637
1012.0,83.16304347826087,4.334782608695653
1012.1,85.22077922077922,5.97012987012987
1012.2,84.98780487804878,5.856097560975609
1012.3,80.16666666666667,3.6898148148148127
1012.4,85.97297297297297,5.117567567567566
1012.5,84.73626373626374,5.327472527472524
1012.6,83.74444444444444,4.934444444444441
1012.7,80.4367816091954,3.8781609195402296
1012.8,80.21428571428571,3.7023809523809517
1012.9,83.67021276595744,5.438297872340425
1013.0,81.51685393258427,5.995505617977526
1013.1,77.27380952380952,3.495238095238095
1013.2,83.54929577464789,4.228169014084506
1013.3,85.75238095238095,4.710476190476189
1013.4,83.1304347826087,5.339130434782609
1013.5,74.93333333333334,5.011111111111109
1013.6,84.22388059701493,4.916417910447761
1013.7,85.94545454545455,4.159999999999999
1013.8,84.63157894736842,4.463157894736841
1013.9,79.79569892473118,4.870967741935481
1014.0,80.02631578947368,4.464473684210526
1014.1,81.45238095238095,4.064285714285711
1014.2,84.22222222222223,4.328888888888887
1014.3,83.43478260869566,5.620289855072461
1014.4,81.88235294117646,3.590588235294116
1014.5,80.92307692307692,3.3984615384615373
1014.6,82.65,3.897500000000001
1014.7,82.06666666666666,4.383999999999999
1014.8,79.24096385542168,4.766265060240962
1014.9,76.5,7.47179487179487
1015.0,83.98780487804878,3.7195121951219496
1015.1,80.53703703703704,3.383333333333335
1015.2,83.41463414634147,2.6073170731707314
1015.3,81.24691358024691,3.2395061728395067
1015.4,81.77011494252874,2.9402298850574695
1015.5,80.92708333333333,2.156249999999998
1015.6,76.16923076923077,2.8861538461538463
1015.7,80.06666666666666,3.269333333333334
1015.8,79.31,4.639999999999998
1015.9,77.43835616438356,3.7260273972602724
1016.0,81.48235294117647,2.795294117647056
1016.1,80.14864864864865,2.462162162162162
1016.2,82.52127659574468,2.957446808510637
1016.3,78.47435897435898,3.3333333333333317
1016.4,85.23157894736842,2.231578947368418
1016.5,81.05714285714286,1.7971428571428578
1016.6,78.31884057971014,4.257971014492752
1016.7,81.50704225352112,2.5887323943661964
1016.8,79.95,1.375
1016.9,83.36363636363636,1.7246753246753248
1017.0,78.82051282051282,2.8871794871794862
1017.1,83.30927835051547,5.2329896907216495
1017.2,82.23287671232876,3.1589041095890393
1017.3,88.54901960784314,2.658823529411764
1017.4,79.53846153846153,2.265384615384616
1017.5,81.17948717948718,2.841025641025639
1017.6,78.47142857142858,2.411428571428571
1017.7,82.0,3.519607843137254
1017.8,76.66666666666667,2.7703703703703715
1017.9,80.28865979381443,4.8329896907216465
1018.0,79.42372881355932,2.91864406779661
1018.1,80.33898305084746,2.8423728813559315
1018.2,77.0,2.214285714285715
1018.3,79.98529411764706,3.030882352941174
1018.4,77.0,3.3787878787878776
1018.5,79.38181818181818,3.214545454545453
1018.6,77.36144578313252,2.5855421686746993
1018.7,79.8,2.3876923076923076
1018.8,81.78947368421052,1.780263157894738
1018.9,78.47142857142858,2.817142857142857
1019.0,73.12857142857143,2.9285714285714266
1019.1,80.46376811594203,1.8086956521739135
1019.2,80.16129032258064,1.206451612903226
1019.3,79.20689655172414,1.9724137931034489
1019.4,85.3953488372093,3.5023255813953496
1019.5,88.11111111111111,3.324444444444445
1019.6,75.58181818181818,3.0690909090909093
1019.7,77.0,2.293877551020408
1019.8,81.9,2.9766666666666666
1019.9,76.0,1.7633333333333332
1020.0,86.52380952380952,2.9031746031746026
1020.1,81.34615384615384,1.169230769230769
1020.2,84.25,1.9000000000000006
1020.3,79.95652173913044,1.9507246376811598
1020.4,78.89090909090909,2.716363636363635
1020.5,75.3529411764706,1.4901960784313735
1020.6,80.79545454545455,1.9500000000000002
1020.7,82.62857142857143,3.6628571428571433
1020.8,81.64285714285714,5.909523809523809
1020.9,83.953125,1.903125
1021.0,80.28260869565217,2.760869565217392
1021.1,82.75,3.5333333333333323
1021.2,79.54054054054055,2.52972972972973
1021.3,73.375,1.6000000000000003
1021.4,77.3409090909091,2.095454545454547
1021.5,83.12121212121212,2.218181818181819
1021.6,69.3265306122449,2.248979591836735
1021.7,81.13157894736842,5.594736842105262
1021.8,80.64150943396227,2.6830188679245297
1021.9,82.54838709677419,4.225806451612904
1022.0,80.725,3.3950000000000005
1022.1,82.12121212121212,2.2909090909090915
1022.2,74.91666666666667,1.5555555555555562
1022.3,77.28205128205128,2.4820512820512826
1022.4,82.35,3.4200000000000004
1022.5,76.93939393939394,1.763636363636364
1022.6,75.6086956521739,2.226086956521739
1022.7,81.96428571428571,1.2714285714285716
1022.8,87.25531914893617,3.1702127659574466
1022.9,74.875,12.699999999999996
1023.0,80.05555555555556,4.155555555555556
1023.1,83.30434782608695,2.4260869565217402
1023.2,79.17241379310344,1.8137931034482762
1023.3,79.83333333333333,3.793333333333335
1023.4,77.28571428571429,2.028571428571429
1023.5,77.5625,2.1625000000000005
1023.6,77.48571428571428,1.9885714285714289
1023.7,72.25,3.7300000000000004
1023.8,81.04166666666667,5.091666666666669
1023.9,68.25,1.0625000000000002
1024.0,76.8,3.079999999999999
1024.1,76.93478260869566,3.052173913043477
1024.2,83.96296296296296,1.1851851851851851
1024.3,74.25925925925925,1.3037037037037034
1024.4,72.0952380952381,1.6809523809523814
1024.5,79.33333333333333,1.691666666666667
1024.6,82.39393939393939,4.781818181818183
1024.7,76.54166666666667,0.8416666666666668
1024.8,83.72413793103448,2.2068965517241383
1024.9,81.775,3.400000000000001
1025.0,81.75862068965517,1.406896551724138
1025.1,81.8,1.777142857142857
1025.2,81.02857142857142,1.0971428571428568
1025.3,76.15625,1.9000000000000001
1025.4,75.17857142857143,0.607142857142857
1025.5,82.4,1.6499999999999997
1025.6,80.68181818181819,0.9545454545454544
1025.7,78.0,0.911111111111111
1025.8,85.47058823529412,0.8705882352941176
1025.9,74.35135135135135,6.140540540540537
1026.0,80.04347826086956,3.1739130434782608
1026.1,81.12,1.5439999999999998
1026.2,78.0,1.257142857142857
1026.3,82.28,1.1919999999999995
1026.4,79.26666666666667,2.093333333333333
1026.5,81.70833333333333,0.6374999999999998
1026.6,83.71428571428571,0.9999999999999998
1026.7,86.38709677419355,1.8129032258064521
1026.8,79.0,1.0888888888888888
1026.9,88.5,1.0666666666666664
1027.0,86.75,0.8874999999999997
1027.1,84.45454545454545,2.3454545454545457
1027.2,85.6875,0.7999999999999999
1027.3,83.5,1.175
1027.4,84.22727272727273,1.8636363636363635
1027.5,83.58333333333333,0.3000000000000001
1027.6,91.9375,2.4500000000000006
1027.7,88.0,0.676470588235294
1027.8,81.3125,1.4
1027.9,89.52941176470588,0.7705882352941176
1028.0,75.0909090909091,1.8181818181818181
1028.1,82.42857142857143,1.3857142857142855
1028.2,69.33333333333333,0.24444444444444446
1028.3,88.5,2.0
1028.4,93.27272727272727,1.1727272727272726
1028.5,82.66666666666667,0.39999999999999997
1028.6,72.14285714285714,0.2571428571428571
1028.7,80.83333333333333,0.3333333333333334
1028.8,83.0,0.8800000000000001
1028.9,69.66666666666667,0.3333333333333333
1029.0,74.42857142857143,1.7142857142857142
1029.2,83.85714285714286,1.342857142857143
1029.3,93.2,0.44000000000000006
1029.4,72.0,0.2
1029.5,76.57142857142857,1.6285714285714283
1029.6,65.0,0.2
1029.7,91.6,0.43999999999999995
1029.8,77.33333333333333,0.8666666666666667
1029.9,89.5,1.1
1030.0,81.1,0.56
1030.1,94.0,0.4000000000000001
1030.2,82.0,0.76
1030.3,87.85714285714286,0.6285714285714287
1030.4,87.0,1.0
1030.5,81.61904761904762,0.22380952380952385
1030.6,85.0,0.5
1030.7,82.5,2.0999999999999996
1030.8,73.0,0.375
1030.9,70.8,0.7200000000000001
1031.0,87.0,2.3499999999999996
1031.1,85.25,1.5
1031.2,90.0,0.4666666666666666
1031.3,75.8,0.8400000000000001
1031.4,58.333333333333336,0.20000000000000004
1031.5,81.0,1.1
1031.6,75.16666666666667,1.6666666666666667
1031.7,84.0,0.6
1031.8,77.5,0.35
1031.9,64.625,3.7750000000000004
1032.0,83.66666666666667,0.9333333333333332
1032.1,75.83333333333333,0.4666666666666666
1032.2,77.0,0.4
1032.3,83.0,1.9499999999999997
1032.4,78.5,0.8500000000000001
1032.5,81.5,0.5
1032.6,93.6,1.6799999999999997
1032.7,86.66666666666667,3.8000000000000003
1032.8,89.66666666666667,0.7999999999999999
1032.9,82.25,2.4
1033.0,88.85714285714286,2.5714285714285716
1033.1,75.0,0.6
1033.3,59.0,0.5
1033.4,87.0,0.2
1033.5,88.0,0.2
1033.7,81.0,0.2
1033.8,73.5,0.65
1034.0,92.0,0.2
1034.2,76.0,0.4000000000000001
1034.3,74.0,2.8
1034.4,91.0,1.1
1034.5,99.0,1.4
1034.6,64.66666666666667,0.8999999999999999
1034.7,64.0,0.2
1035.1,77.0,0.8
1035.3,64.0,0.2
1035.5,58.0,12.0
